Domain,Area,Element,Item,Year,Unit,Value
Crops,Kenya,Yield,Pomelos and grapefruits,1998,hg/ha,103636.0
Crops,Kenya,Yield,Pomelos and grapefruits,1999,hg/ha,110000.0
Crops,Kenya,Yield,Pomelos and grapefruits,2000,hg/ha,111111.0
Crops,Kenya,Yield,Pomelos and grapefruits,2001,hg/ha,120000.0
Crops,Kenya,Yield,Pomelos and grapefruits,2002,hg/ha,120000.0
Crops,Kenya,Yield,Pomelos and grapefruits,2003,hg/ha,120000.0
Crops,Kenya,Yield,Pomelos and grapefruits,2004,hg/ha,126667.0
Crops,Kenya,Yield,Pomelos and grapefruits,2005,hg/ha,128571.0
Crops,Kenya,Yield,Pomelos and grapefruits,2006,hg/ha,140000.0
Crops,Kenya,Yield,Pomelos and grapefruits,2007,hg/ha,140000.0
Crops,Kenya,Yield,Pomelos and grapefruits,2008,hg/ha,164000.0
Crops,Kenya,Yield,Pomelos and grapefruits,2009,hg/ha,170528.0
Crops,Kenya,Yield,Pomelos and grapefruits,2010,hg/ha,179429.0
Crops,Kenya,Yield,Pomelos and grapefruits,2011,hg/ha,131824.0
Crops,Kenya,Yield,Pomelos and grapefruits,2012,hg/ha,140000.0
Crops,Kenya,Yield,Pomelos and grapefruits,2013,hg/ha,141657.0
Crops,Kenya,Yield,Pomelos and grapefruits,2014,hg/ha,129234.0
Crops,Kenya,Yield,Pomelos and grapefruits,2015,hg/ha,132990.0
Crops,Kenya,Yield,Pomelos and grapefruits,2016,hg/ha,133692.0
Crops,Kenya,Yield,Pomelos and grapefruits,2017,hg/ha,130455.0
Crops,Kenya,Yield,Pomelos and grapefruits,2018,hg/ha,135547.0
Crops,Kenya,Yield,Pomelos and grapefruits,2019,hg/ha,142788.0
Crops,Kenya,Yield,Pomelos and grapefruits,2020,hg/ha,127432.0
Crops,Kenya,Yield,Pomelos and grapefruits,2021,hg/ha,174287.0
Crops,Kenya,Yield,Pomelos and grapefruits,2022,hg/ha,110242.0
Crops,Kenya,Yield,Pomelos and grapefruits,2023,hg/ha,61505.0
Crops,Kenya,Yield,Pomelos and grapefruits,2024,hg/ha,71727.0
Crops,Kenya,Yield,Potatoes,1961,hg/ha,71852.0
Crops,Kenya,Yield,Potatoes,1962,hg/ha,71852.0
Crops,Kenya,Yield,Potatoes,1963,hg/ha,70909.0
Crops,Kenya,Yield,Potatoes,1964,hg/ha,70370.0
Crops,Kenya,Yield,Potatoes,1965,hg/ha,70370.0
Crops,Kenya,Yield,Potatoes,1966,hg/ha,70909.0
Crops,Kenya,Yield,Potatoes,1967,hg/ha,70909.0
Crops,Kenya,Yield,Potatoes,1968,hg/ha,70909.0
Crops,Kenya,Yield,Potatoes,1969,hg/ha,71429.0
Crops,Kenya,Yield,Potatoes,1970,hg/ha,71475.0
Crops,Kenya,Yield,Potatoes,1971,hg/ha,71429.0
Crops,Kenya,Yield,Potatoes,1972,hg/ha,71875.0
Crops,Kenya,Yield,Potatoes,1973,hg/ha,70270.0
Crops,Kenya,Yield,Potatoes,1974,hg/ha,70000.0
Crops,Kenya,Yield,Potatoes,1975,hg/ha,73053.0
Crops,Kenya,Yield,Potatoes,1976,hg/ha,72766.0
Crops,Kenya,Yield,Potatoes,1977,hg/ha,72511.0
Crops,Kenya,Yield,Potatoes,1978,hg/ha,75158.0
Crops,Kenya,Yield,Potatoes,1979,hg/ha,77551.0
Crops,Kenya,Yield,Potatoes,1980,hg/ha,48990.0
Crops,Kenya,Yield,Potatoes,1981,hg/ha,54952.0
Crops,Kenya,Yield,Potatoes,1982,hg/ha,65535.0
Crops,Kenya,Yield,Potatoes,1983,hg/ha,53387.0
Crops,Kenya,Yield,Potatoes,1984,hg/ha,29371.0
Crops,Kenya,Yield,Potatoes,1985,hg/ha,61761.0
Crops,Kenya,Yield,Potatoes,1986,hg/ha,63959.0
Crops,Kenya,Yield,Potatoes,1987,hg/ha,49603.0
Crops,Kenya,Yield,Potatoes,1988,hg/ha,50782.0
Crops,Kenya,Yield,Potatoes,1989,hg/ha,94304.0
Crops,Kenya,Yield,Potatoes,1990,hg/ha,88655.0
Crops,Kenya,Yield,Potatoes,1991,hg/ha,113356.0
Crops,Kenya,Yield,Potatoes,1992,hg/ha,92975.0
Crops,Kenya,Yield,Potatoes,1993,hg/ha,117490.0
Crops,Kenya,Yield,Potatoes,1994,hg/ha,97108.0
Crops,Kenya,Yield,Potatoes,1995,hg/ha,96575.0
Crops,Kenya,Yield,Potatoes,1996,hg/ha,75918.0
Crops,Kenya,Yield,Potatoes,1997,hg/ha,70425.0
Crops,Kenya,Yield,Potatoes,1998,hg/ha,75177.0
Crops,Kenya,Yield,Potatoes,1999,hg/ha,91410.0
Crops,Kenya,Yield,Potatoes,2000,hg/ha,61770.0
Crops,Kenya,Yield,Potatoes,2001,hg/ha,91596.0
Crops,Kenya,Yield,Potatoes,2002,hg/ha,77113.0
Crops,Kenya,Yield,Potatoes,2003,hg/ha,96729.0
Crops,Kenya,Yield,Potatoes,2004,hg/ha,84401.0
Crops,Kenya,Yield,Potatoes,2005,hg/ha,200000.0
Crops,Kenya,Yield,Potatoes,2006,hg/ha,200000.0
Crops,Kenya,Yield,Potatoes,2007,hg/ha,200000.0
Crops,Kenya,Yield,Potatoes,2008,hg/ha,214815.0
Crops,Kenya,Yield,Potatoes,2009,hg/ha,191199.0
Crops,Kenya,Yield,Potatoes,2010,hg/ha,224279.0
Crops,Kenya,Yield,Potatoes,2011,hg/ha,191690.0
Crops,Kenya,Yield,Potatoes,2012,hg/ha,203389.0
Crops,Kenya,Yield,Potatoes,2013,hg/ha,144262.0
Crops,Kenya,Yield,Potatoes,2014,hg/ha,140655.0
Crops,Kenya,Yield,Potatoes,2015,hg/ha,147043.0
Crops,Kenya,Yield,Potatoes,2016,hg/ha,91520.0
Crops,Kenya,Yield,Potatoes,2017,hg/ha,91858.0
Crops,Kenya,Yield,Potatoes,2018,hg/ha,86067.0
Crops,Kenya,Yield,Potatoes,2019,hg/ha,92919.0
Crops,Kenya,Yield,Potatoes,2020,hg/ha,105518.0
Crops,Kenya,Yield,Potatoes,2021,hg/ha,97707.0
Crops,Kenya,Yield,Potatoes,2022,hg/ha,79119.0
Crops,Kenya,Yield,Potatoes,2023,hg/ha,96518.0
Crops,Kenya,Yield,Potatoes,2024,hg/ha,96841.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1961,hg/ha,3104.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1962,hg/ha,3644.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1963,hg/ha,3040.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1964,hg/ha,3513.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1965,hg/ha,3128.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1966,hg/ha,4581.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1967,hg/ha,3566.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1968,hg/ha,3625.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1969,hg/ha,2969.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1970,hg/ha,3003.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1971,hg/ha,3249.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1972,hg/ha,4805.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1973,hg/ha,3566.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1974,hg/ha,3921.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1975,hg/ha,4063.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1976,hg/ha,4602.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1977,hg/ha,4762.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1978,hg/ha,4962.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1979,hg/ha,5076.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1980,hg/ha,8225.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1981,hg/ha,10000.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1982,hg/ha,12654.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1983,hg/ha,15790.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1984,hg/ha,13245.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1985,hg/ha,12664.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1986,hg/ha,8001.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1987,hg/ha,8275.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1988,hg/ha,8360.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1989,hg/ha,9716.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1990,hg/ha,8954.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1991,hg/ha,9039.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1992,hg/ha,8889.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1993,hg/ha,8824.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1994,hg/ha,8125.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1995,hg/ha,7692.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1996,hg/ha,6242.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1997,hg/ha,5655.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1998,hg/ha,7120.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",1999,hg/ha,9091.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2000,hg/ha,8889.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2001,hg/ha,8889.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2002,hg/ha,8889.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2003,hg/ha,8889.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2004,hg/ha,8889.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2005,hg/ha,8889.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2006,hg/ha,8889.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2007,hg/ha,333.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2008,hg/ha,862.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2009,hg/ha,1257.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2010,hg/ha,757.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2011,hg/ha,634.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2012,hg/ha,512.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2013,hg/ha,1209.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2014,hg/ha,968.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2015,hg/ha,2505.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2016,hg/ha,1790.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2017,hg/ha,1183.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2018,hg/ha,842.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2019,hg/ha,1218.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2020,hg/ha,1086.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2021,hg/ha,3277.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2022,hg/ha,5831.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2023,hg/ha,4434.0
Crops,Kenya,Yield,"Pyrethrum, dried flowers",2024,hg/ha,4229.0
Crops,Kenya,Yield,Rape or colza seed,2021,hg/ha,34068.0
Crops,Kenya,Yield,Rape or colza seed,2022,hg/ha,33312.0
Crops,Kenya,Yield,Rape or colza seed,2023,hg/ha,32386.0
Crops,Kenya,Yield,Rape or colza seed,2024,hg/ha,33353.0
Crops,Kenya,Yield,Rice,1961,hg/ha,22703.0
Crops,Kenya,Yield,Rice,1962,hg/ha,26207.0
Crops,Kenya,Yield,Rice,1963,hg/ha,24409.0
Crops,Kenya,Yield,Rice,1964,hg/ha,24636.0
Crops,Kenya,Yield,Rice,1965,hg/ha,56809.0
Crops,Kenya,Yield,Rice,1966,hg/ha,58657.0
Crops,Kenya,Yield,Rice,1967,hg/ha,56318.0
Crops,Kenya,Yield,Rice,1968,hg/ha,54497.0
Crops,Kenya,Yield,Rice,1969,hg/ha,46110.0
Crops,Kenya,Yield,Rice,1970,hg/ha,48768.0
Crops,Kenya,Yield,Rice,1971,hg/ha,47393.0
Crops,Kenya,Yield,Rice,1972,hg/ha,50789.0
Crops,Kenya,Yield,Rice,1973,hg/ha,48769.0
Crops,Kenya,Yield,Rice,1974,hg/ha,50617.0
Crops,Kenya,Yield,Rice,1975,hg/ha,50933.0
Crops,Kenya,Yield,Rice,1976,hg/ha,57750.0
Crops,Kenya,Yield,Rice,1977,hg/ha,61813.0
Crops,Kenya,Yield,Rice,1978,hg/ha,56701.0
Crops,Kenya,Yield,Rice,1979,hg/ha,43064.0
Crops,Kenya,Yield,Rice,1980,hg/ha,39400.0
Crops,Kenya,Yield,Rice,1981,hg/ha,39402.0
Crops,Kenya,Yield,Rice,1982,hg/ha,39399.0
Crops,Kenya,Yield,Rice,1983,hg/ha,39400.0
Crops,Kenya,Yield,Rice,1984,hg/ha,40486.0
Crops,Kenya,Yield,Rice,1985,hg/ha,26700.0
Crops,Kenya,Yield,Rice,1986,hg/ha,31491.0
Crops,Kenya,Yield,Rice,1987,hg/ha,31034.0
Crops,Kenya,Yield,Rice,1988,hg/ha,35714.0
Crops,Kenya,Yield,Rice,1989,hg/ha,39859.0
Crops,Kenya,Yield,Rice,1990,hg/ha,30984.0
Crops,Kenya,Yield,Rice,1991,hg/ha,38846.0
Crops,Kenya,Yield,Rice,1992,hg/ha,35362.0
Crops,Kenya,Yield,Rice,1993,hg/ha,41483.0
Crops,Kenya,Yield,Rice,1994,hg/ha,43559.0
Crops,Kenya,Yield,Rice,1995,hg/ha,40000.0
Crops,Kenya,Yield,Rice,1996,hg/ha,40000.0
Crops,Kenya,Yield,Rice,1997,hg/ha,39724.0
Crops,Kenya,Yield,Rice,1998,hg/ha,48419.0
Crops,Kenya,Yield,Rice,1999,hg/ha,39845.0
Crops,Kenya,Yield,Rice,2000,hg/ha,37710.0
Crops,Kenya,Yield,Rice,2001,hg/ha,34091.0
Crops,Kenya,Yield,Rice,2002,hg/ha,34615.0
Crops,Kenya,Yield,Rice,2003,hg/ha,37568.0
Crops,Kenya,Yield,Rice,2004,hg/ha,37280.0
Crops,Kenya,Yield,Rice,2005,hg/ha,39321.0
Crops,Kenya,Yield,Rice,2006,hg/ha,28062.0
Crops,Kenya,Yield,Rice,2007,hg/ha,28715.0
Crops,Kenya,Yield,Rice,2008,hg/ha,13076.0
Crops,Kenya,Yield,Rice,2009,hg/ha,19333.0
Crops,Kenya,Yield,Rice,2010,hg/ha,42384.0
Crops,Kenya,Yield,Rice,2011,hg/ha,39676.0
Crops,Kenya,Yield,Rice,2012,hg/ha,46643.0
Crops,Kenya,Yield,Rice,2013,hg/ha,39955.0
Crops,Kenya,Yield,Rice,2014,hg/ha,39543.0
Crops,Kenya,Yield,Rice,2015,hg/ha,39566.0
Crops,Kenya,Yield,Rice,2016,hg/ha,34601.0
Crops,Kenya,Yield,Rice,2017,hg/ha,26717.0
Crops,Kenya,Yield,Rice,2018,hg/ha,43367.0
Crops,Kenya,Yield,Rice,2019,hg/ha,64255.0
Crops,Kenya,Yield,Rice,2020,hg/ha,63973.0
Crops,Kenya,Yield,Rice,2021,hg/ha,58074.0
Crops,Kenya,Yield,Rice,2022,hg/ha,43452.0
Crops,Kenya,Yield,Rice,2023,hg/ha,58822.0
Crops,Kenya,Yield,Rice,2024,hg/ha,65530.0
Crops,Kenya,Yield,"Seed cotton, unginned",1961,hg/ha,2334.0
Crops,Kenya,Yield,"Seed cotton, unginned",1962,hg/ha,1012.0
Crops,Kenya,Yield,"Seed cotton, unginned",1963,hg/ha,1874.0
Crops,Kenya,Yield,"Seed cotton, unginned",1964,hg/ha,1694.0
Crops,Kenya,Yield,"Seed cotton, unginned",1965,hg/ha,2375.0
Crops,Kenya,Yield,"Seed cotton, unginned",1966,hg/ha,2393.0
Crops,Kenya,Yield,"Seed cotton, unginned",1967,hg/ha,2216.0
Crops,Kenya,Yield,"Seed cotton, unginned",1968,hg/ha,2245.0
Crops,Kenya,Yield,"Seed cotton, unginned",1969,hg/ha,2643.0
Crops,Kenya,Yield,"Seed cotton, unginned",1970,hg/ha,1732.0
Crops,Kenya,Yield,"Seed cotton, unginned",1971,hg/ha,3163.0
Crops,Kenya,Yield,"Seed cotton, unginned",1972,hg/ha,3204.0
Crops,Kenya,Yield,"Seed cotton, unginned",1973,hg/ha,3052.0
Crops,Kenya,Yield,"Seed cotton, unginned",1974,hg/ha,2835.0
Crops,Kenya,Yield,"Seed cotton, unginned",1975,hg/ha,2015.0
Crops,Kenya,Yield,"Seed cotton, unginned",1976,hg/ha,2000.0
Crops,Kenya,Yield,"Seed cotton, unginned",1977,hg/ha,2599.0
Crops,Kenya,Yield,"Seed cotton, unginned",1978,hg/ha,2158.0
Crops,Kenya,Yield,"Seed cotton, unginned",1979,hg/ha,3068.0
Crops,Kenya,Yield,"Seed cotton, unginned",1980,hg/ha,2383.0
Crops,Kenya,Yield,"Seed cotton, unginned",1981,hg/ha,2106.0
Crops,Kenya,Yield,"Seed cotton, unginned",1982,hg/ha,2298.0
Crops,Kenya,Yield,"Seed cotton, unginned",1983,hg/ha,2304.0
Crops,Kenya,Yield,"Seed cotton, unginned",1984,hg/ha,1562.0
Crops,Kenya,Yield,"Seed cotton, unginned",1985,hg/ha,2000.0
Crops,Kenya,Yield,"Seed cotton, unginned",1986,hg/ha,1829.0
Crops,Kenya,Yield,"Seed cotton, unginned",1987,hg/ha,2380.0
Crops,Kenya,Yield,"Seed cotton, unginned",1988,hg/ha,4130.0
Crops,Kenya,Yield,"Seed cotton, unginned",1989,hg/ha,4403.0
Crops,Kenya,Yield,"Seed cotton, unginned",1990,hg/ha,4136.0
Crops,Kenya,Yield,"Seed cotton, unginned",1991,hg/ha,5072.0
Crops,Kenya,Yield,"Seed cotton, unginned",1992,hg/ha,3000.0
Crops,Kenya,Yield,"Seed cotton, unginned",1993,hg/ha,2629.0
Crops,Kenya,Yield,"Seed cotton, unginned",1994,hg/ha,3640.0
Crops,Kenya,Yield,"Seed cotton, unginned",1995,hg/ha,4880.0
Crops,Kenya,Yield,"Seed cotton, unginned",1996,hg/ha,10019.0
Crops,Kenya,Yield,"Seed cotton, unginned",1997,hg/ha,5843.0
Crops,Kenya,Yield,"Seed cotton, unginned",1998,hg/ha,6016.0
Crops,Kenya,Yield,"Seed cotton, unginned",1999,hg/ha,6000.0
Crops,Kenya,Yield,"Seed cotton, unginned",2000,hg/ha,5000.0
Crops,Kenya,Yield,"Seed cotton, unginned",2001,hg/ha,4900.0
Crops,Kenya,Yield,"Seed cotton, unginned",2002,hg/ha,4762.0
Crops,Kenya,Yield,"Seed cotton, unginned",2003,hg/ha,4444.0
Crops,Kenya,Yield,"Seed cotton, unginned",2004,hg/ha,4000.0
Crops,Kenya,Yield,"Seed cotton, unginned",2005,hg/ha,4444.0
Crops,Kenya,Yield,"Seed cotton, unginned",2006,hg/ha,2869.0
Crops,Kenya,Yield,"Seed cotton, unginned",2007,hg/ha,2873.0
Crops,Kenya,Yield,"Seed cotton, unginned",2008,hg/ha,3507.0
Crops,Kenya,Yield,"Seed cotton, unginned",2009,hg/ha,3725.0
Crops,Kenya,Yield,"Seed cotton, unginned",2010,hg/ha,4815.0
Crops,Kenya,Yield,"Seed cotton, unginned",2011,hg/ha,6865.0
Crops,Kenya,Yield,"Seed cotton, unginned",2012,hg/ha,2928.0
Crops,Kenya,Yield,"Seed cotton, unginned",2013,hg/ha,5264.0
Crops,Kenya,Yield,"Seed cotton, unginned",2014,hg/ha,5539.0
Crops,Kenya,Yield,"Seed cotton, unginned",2015,hg/ha,5493.0
Crops,Kenya,Yield,"Seed cotton, unginned",2016,hg/ha,5505.0
Crops,Kenya,Yield,"Seed cotton, unginned",2017,hg/ha,6999.0
Crops,Kenya,Yield,"Seed cotton, unginned",2018,hg/ha,4410.0
Crops,Kenya,Yield,"Seed cotton, unginned",2019,hg/ha,4410.0
Crops,Kenya,Yield,"Seed cotton, unginned",2020,hg/ha,4410.0
Crops,Kenya,Yield,"Seed cotton, unginned",2021,hg/ha,1222.0
Crops,Kenya,Yield,"Seed cotton, unginned",2022,hg/ha,4382.0
Crops,Kenya,Yield,"Seed cotton, unginned",2023,hg/ha,3180.0
Crops,Kenya,Yield,"Seed cotton, unginned",2024,hg/ha,3785.0
Crops,Kenya,Yield,Sesame seed,1961,hg/ha,3900.0
Crops,Kenya,Yield,Sesame seed,1962,hg/ha,3899.0
Crops,Kenya,Yield,Sesame seed,1963,hg/ha,3898.0
Crops,Kenya,Yield,Sesame seed,1964,hg/ha,3900.0
Crops,Kenya,Yield,Sesame seed,1965,hg/ha,3895.0
Crops,Kenya,Yield,Sesame seed,1966,hg/ha,3895.0
Crops,Kenya,Yield,Sesame seed,1967,hg/ha,4000.0
Crops,Kenya,Yield,Sesame seed,1968,hg/ha,4000.0
Crops,Kenya,Yield,Sesame seed,1969,hg/ha,4000.0
Crops,Kenya,Yield,Sesame seed,1970,hg/ha,4000.0
Crops,Kenya,Yield,Sesame seed,1971,hg/ha,4023.0
Crops,Kenya,Yield,Sesame seed,1972,hg/ha,4021.0
Crops,Kenya,Yield,Sesame seed,1973,hg/ha,4000.0
Crops,Kenya,Yield,Sesame seed,1974,hg/ha,4000.0
Crops,Kenya,Yield,Sesame seed,1975,hg/ha,4077.0
Crops,Kenya,Yield,Sesame seed,1976,hg/ha,4000.0
Crops,Kenya,Yield,Sesame seed,1977,hg/ha,4063.0
Crops,Kenya,Yield,Sesame seed,1978,hg/ha,4070.0
Crops,Kenya,Yield,Sesame seed,1979,hg/ha,4105.0
Crops,Kenya,Yield,Sesame seed,1980,hg/ha,4000.0
Crops,Kenya,Yield,Sesame seed,1981,hg/ha,3960.0
Crops,Kenya,Yield,Sesame seed,1982,hg/ha,2427.0
Crops,Kenya,Yield,Sesame seed,1983,hg/ha,3000.0
Crops,Kenya,Yield,Sesame seed,1984,hg/ha,3444.0
Crops,Kenya,Yield,Sesame seed,1985,hg/ha,3590.0
Crops,Kenya,Yield,Sesame seed,1986,hg/ha,3636.0
Crops,Kenya,Yield,Sesame seed,1987,hg/ha,3750.0
Crops,Kenya,Yield,Sesame seed,1988,hg/ha,3861.0
Crops,Kenya,Yield,Sesame seed,1989,hg/ha,3922.0
Crops,Kenya,Yield,Sesame seed,1990,hg/ha,3953.0
Crops,Kenya,Yield,Sesame seed,1991,hg/ha,3913.0
Crops,Kenya,Yield,Sesame seed,1992,hg/ha,4000.0
Crops,Kenya,Yield,Sesame seed,1993,hg/ha,4286.0
Crops,Kenya,Yield,Sesame seed,1994,hg/ha,4483.0
Crops,Kenya,Yield,Sesame seed,1995,hg/ha,4286.0
Crops,Kenya,Yield,Sesame seed,1996,hg/ha,4074.0
Crops,Kenya,Yield,Sesame seed,1997,hg/ha,4286.0
Crops,Kenya,Yield,Sesame seed,1998,hg/ha,4483.0
Crops,Kenya,Yield,Sesame seed,1999,hg/ha,4074.0
Crops,Kenya,Yield,Sesame seed,2000,hg/ha,3846.0
Crops,Kenya,Yield,Sesame seed,2001,hg/ha,4038.0
Crops,Kenya,Yield,Sesame seed,2002,hg/ha,4013.0
Crops,Kenya,Yield,Sesame seed,2003,hg/ha,3992.0
Crops,Kenya,Yield,Sesame seed,2004,hg/ha,3972.0
Crops,Kenya,Yield,Sesame seed,2005,hg/ha,3978.0
Crops,Kenya,Yield,Sesame seed,2006,hg/ha,4127.0
Crops,Kenya,Yield,Sesame seed,2007,hg/ha,4142.0
Crops,Kenya,Yield,Sesame seed,2008,hg/ha,4158.0
Crops,Kenya,Yield,Sesame seed,2009,hg/ha,4174.0
Crops,Kenya,Yield,Sesame seed,2010,hg/ha,4188.0
Crops,Kenya,Yield,Sesame seed,2011,hg/ha,4199.0
Crops,Kenya,Yield,Sesame seed,2012,hg/ha,4211.0
Crops,Kenya,Yield,Sesame seed,2013,hg/ha,4207.0
Crops,Kenya,Yield,Sesame seed,2014,hg/ha,4175.0
Crops,Kenya,Yield,Sesame seed,2015,hg/ha,4171.0
Crops,Kenya,Yield,Sesame seed,2016,hg/ha,4185.0
Crops,Kenya,Yield,Sesame seed,2017,hg/ha,8882.0
Crops,Kenya,Yield,Sesame seed,2018,hg/ha,6896.0
Crops,Kenya,Yield,Sesame seed,2019,hg/ha,8554.0
Crops,Kenya,Yield,Sesame seed,2020,hg/ha,8601.0
Crops,Kenya,Yield,Sesame seed,2021,hg/ha,5468.0
Crops,Kenya,Yield,Sesame seed,2022,hg/ha,5964.0
Crops,Kenya,Yield,Sesame seed,2023,hg/ha,6428.0
Crops,Kenya,Yield,Sesame seed,2024,hg/ha,6913.0
Crops,Kenya,Yield,"Sisal, raw",1961,hg/ha,8413.0
Crops,Kenya,Yield,"Sisal, raw",1962,hg/ha,8514.0
Crops,Kenya,Yield,"Sisal, raw",1963,hg/ha,8913.0
Crops,Kenya,Yield,"Sisal, raw",1964,hg/ha,8641.0
Crops,Kenya,Yield,"Sisal, raw",1965,hg/ha,8312.0
Crops,Kenya,Yield,"Sisal, raw",1966,hg/ha,7871.0
Crops,Kenya,Yield,"Sisal, raw",1967,hg/ha,7722.0
Crops,Kenya,Yield,"Sisal, raw",1968,hg/ha,8998.0
Crops,Kenya,Yield,"Sisal, raw",1969,hg/ha,9577.0
Crops,Kenya,Yield,"Sisal, raw",1970,hg/ha,8448.0
Crops,Kenya,Yield,"Sisal, raw",1971,hg/ha,8620.0
Crops,Kenya,Yield,"Sisal, raw",1972,hg/ha,7925.0
Crops,Kenya,Yield,"Sisal, raw",1973,hg/ha,11164.0
Crops,Kenya,Yield,"Sisal, raw",1974,hg/ha,16254.0
Crops,Kenya,Yield,"Sisal, raw",1975,hg/ha,9073.0
Crops,Kenya,Yield,"Sisal, raw",1976,hg/ha,8326.0
Crops,Kenya,Yield,"Sisal, raw",1977,hg/ha,8184.0
Crops,Kenya,Yield,"Sisal, raw",1978,hg/ha,7149.0
Crops,Kenya,Yield,"Sisal, raw",1979,hg/ha,8381.0
Crops,Kenya,Yield,"Sisal, raw",1980,hg/ha,9876.0
Crops,Kenya,Yield,"Sisal, raw",1981,hg/ha,10331.0
Crops,Kenya,Yield,"Sisal, raw",1982,hg/ha,11912.0
Crops,Kenya,Yield,"Sisal, raw",1983,hg/ha,12425.0
Crops,Kenya,Yield,"Sisal, raw",1984,hg/ha,12850.0
Crops,Kenya,Yield,"Sisal, raw",1985,hg/ha,12857.0
Crops,Kenya,Yield,"Sisal, raw",1986,hg/ha,11216.0
Crops,Kenya,Yield,"Sisal, raw",1987,hg/ha,10571.0
Crops,Kenya,Yield,"Sisal, raw",1988,hg/ha,10543.0
Crops,Kenya,Yield,"Sisal, raw",1989,hg/ha,10663.0
Crops,Kenya,Yield,"Sisal, raw",1990,hg/ha,12005.0
Crops,Kenya,Yield,"Sisal, raw",1991,hg/ha,11412.0
Crops,Kenya,Yield,"Sisal, raw",1992,hg/ha,11367.0
Crops,Kenya,Yield,"Sisal, raw",1993,hg/ha,11775.0
Crops,Kenya,Yield,"Sisal, raw",1994,hg/ha,12178.0
Crops,Kenya,Yield,"Sisal, raw",1995,hg/ha,13243.0
Crops,Kenya,Yield,"Sisal, raw",1996,hg/ha,13381.0
